id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4
211,SRK0294GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,20,15,13,Mineral,-,-0.0395572,101.4049007,39.88578486,0.035,-,-,-,Fahrizal,11/06/2021 11:04,50000,298.34,-,"Chave et al, 2014",media/SRK_3_213.jpg,media/SRK_2_213.jpg,media/SRK_1_213.jpg,media/SRK_4_213.jpg
212,SRK0293GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,18,12,13,Mineral,-,-0.0395867,101.4048612,22.16134222,0.035,-,-,-,Fahrizal,11/06/2021 11:09,50000,195.35,-,"Chave et al, 2014",media/SRK_3_214.jpg,media/SRK_2_214.jpg,media/SRK_1_214.jpg,media/SRK_4_214.jpg
213,SRK0271GS,Kempas,Koompassia Malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,40,20,13,Mineral,-,-0.0391535,101.4047784,67.23261577,0.035,-,-,-,Fahrizal,11/06/2021 11:15,200000,3349.23,-,"Chave et al, 2014",media/SRK_3_215.jpg,media/SRK_2_215.jpg,media/SRK_1_215.jpg,media/SRK_4_215.jpg
214,SRK0290GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,20,15,13,Mineral,-,-0.0393183,101.4049459,55.02448974,0.035,-,-,-,Fahrizal,11/06/2021 11:17,50000,461.51,-,"Chave et al, 2014",media/SRK_3_216.jpg,media/SRK_2_216.jpg,media/SRK_1_216.jpg,media/SRK_4_216.jpg
215,SRK0302GS,Medang,Alseodaphne sp,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,41,18,13,Mineral,-,-0.0393958,101.4049474,42.19042772,0.035,-,-,-,Fahrizal,11/06/2021 11:21,200000,2206.21,-,"Chave et al, 2014",media/SRK_3_217.jpg,media/SRK_2_217.jpg,media/SRK_1_217.jpg,media/SRK_4_217.jpg
216,SRK0303GS,Medang,Alseodaphne sp,Pohon Muda,icon/young_tree.svg,Vulnerable,36,18,13,Mineral,-,-0.0393792,101.4049611,44.27372636,0.035,-,-,-,Fahrizal,11/06/2021 11:29,50000,1711.57,-,"Chave et al, 2014",media/SRK_3_218.jpg,media/SRK_2_218.jpg,media/SRK_1_218.jpg,media/SRK_4_218.jpg
217,SRK0305GS,Ambacang,Mangifera foetida,Pohon Dewasa,icon/mature_tree.svg,Least Concern,68,20,13,Mineral,-,-0.0394392,101.4044365,36.40698646,0.035,-,-,-,Okta,11/06/2021 9:36,200000,6515.19,-,"Chave et al, 2014",media/SRK_3_219.jpg,media/SRK_2_219.jpg,media/SRK_1_219.jpg,media/SRK_4_219.jpg
218,SRK0309GS,Kuanji,Pongamia pinnata,Pohon Dewasa,icon/mature_tree.svg,Least Concern,54,17,13,Mineral,-,-0.0394905,101.4043144,15.88398819,0.035,-,-,-,Okta,11/06/2021 9:41,200000,3557.88,-,"Chave et al, 2014",media/SRK_3_220.jpg,media/SRK_2_220.jpg,media/SRK_1_220.jpg,media/SRK_4_220.jpg
219,SRK0251GS,Sendok Sendok,Endospermum Spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,18,13,Mineral,-,-0.0395439,101.4043551,28.26717254,0.035,-,-,-,Okta,11/06/2021 9:45,200000,1315.10,-,"Chave et al, 2014",media/SRK_3_221.jpg,media/SRK_2_221.jpg,media/SRK_1_221.jpg,media/SRK_4_221.jpg
220,SRK0252GS,Teratai,Santiria laevigata,Pohon Muda,icon/young_tree.svg,Least Concern,23,10,13,Mineral,-,-0.0395336,101.4043078,31.77456989,0.035,-,-,-,Okta,11/06/2021 9:49,50000,371.26,-,"Chave et al, 2014",media/SRK_3_222.jpg,media/SRK_2_222.jpg,media/SRK_1_222.jpg,media/SRK_4_222.jpg
221,SRK0253GS,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,Least Concern,25,12,13,Mineral,-,-0.0395182,101.4043381,22.28370052,0.035,-,-,-,Okta,11/06/2021 9:53,50000,695.67,-,"Chave et al, 2014",media/SRK_3_223.jpg,media/SRK_2_223.jpg,media/SRK_1_223.jpg,media/SRK_4_223.jpg
222,SRK0254GS,Cimpur,Dillenia spp,Pohon Muda,icon/young_tree.svg,-,15,10,13,Mineral,-,-0.039569,101.4045113,29.09140106,0.035,-,-,-,Okta,11/06/2021 9:58,50000,191.00,-,"Chave et al, 2014",media/SRK_3_224.jpg,media/SRK_2_224.jpg,media/SRK_1_224.jpg,media/SRK_4_224.jpg
223,SRK0255GS,Mahang,Macaranga spp,Pohon Dewasa,icon/mature_tree.svg,Endangered,44,12,13,Mineral,-,-0.0396166,101.4046146,27.52511918,0.035,-,-,-,Okta,11/06/2021 10:01,200000,1118.23,-,"Chave et al, 2014",media/SRK_3_225.jpg,media/SRK_2_225.jpg,media/SRK_1_225.jpg,media/SRK_4_225.jpg
224,SRK0261GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,10,15,13,Mineral,-,-0.0396015,101.4045139,31.02205443,0.035,-,-,-,Okta,11/06/2021 10:05,50000,77.11,-,"Chave et al, 2014",media/SRK_3_226.jpg,media/SRK_2_226.jpg,media/SRK_1_226.jpg,media/SRK_4_226.jpg
225,SRK0259GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,18,12,13,Mineral,-,-0.0395672,101.4047923,32.8109906,0.035,-,-,-,Mardiyanto,11/06/2021 10:33,50000,195.35,-,"Chave et al, 2014",media/SRK_3_227.jpg,media/SRK_2_227.jpg,media/SRK_1_227.jpg,media/SRK_4_227.jpg
226,SRK0260GS,Kayu Merah,Pterocarpus Indicus,Pohon Muda,icon/young_tree.svg,Endangered,36,21,13,Mineral,-,-0.0387711,101.4050415,52.6263097,0.036,-,-,-,Mardianto,9/30/2021 11:09,50000,2364.00,-,"Chave et al, 2014",media/SRK_3_228.jpg,media/SRK_2_228.jpg,media/SRK_1_228.jpg,media/SRK_4_228.jpg
227,SRK0280GS,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,Least Concern,15,8,13,Mineral,-,-0.0395844,101.4045421,36.58466751,0.035,-,-,-,Okta,11/06/2021 10:09,50000,172.78,-,"Chave et al, 2014",media/SRK_3_229.jpg,media/SRK_2_229.jpg,media/SRK_1_229.jpg,media/SRK_4_229.jpg
228,SRK0079GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,14,12,13,Mineral,-,-0.0396544,101.4046267,37.34247777,0.035,-,-,-,Okta,11/06/2021 10:13,50000,185.02,-,"Chave et al, 2014",media/SRK_3_230.jpg,media/SRK_2_230.jpg,media/SRK_1_230.jpg,media/SRK_4_230.jpg
229,SRK0264GS,Petaling,ochanostachys amentacea,Pohon Muda,icon/young_tree.svg,Data deficent,16,15,13,Mineral,-,-0.0396818,101.4045459,38.81959875,0.035,-,-,-,Okta,11/06/2021 10:15,50000,410.31,-,"Chave et al, 2014",media/SRK_3_231.jpg,media/SRK_2_231.jpg,media/SRK_1_231.jpg,media/SRK_4_231.jpg
230,SRK0265GS,Petaling,ochanostachys amentacea,Pohon Muda,icon/young_tree.svg,Data deficent,23,11,13,Mineral,-,-0.0396911,101.4045107,38.35535563,0.035,-,-,-,Okta,11/06/2021 10:17,50000,615.59,-,"Chave et al, 2014",media/SRK_3_232.jpg,media/SRK_2_232.jpg,media/SRK_1_232.jpg,media/SRK_4_232.jpg
231,SRK0267GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,22,13,13,Mineral,-,-0.0396547,101.4045718,32.55914542,0.035,-,-,-,Mardianto,11/06/2021 10:21,50000,312.50,-,"Chave et al, 2014",media/SRK_3_233.jpg,media/SRK_2_233.jpg,media/SRK_1_233.jpg,media/SRK_4_233.jpg
232,SRK0268GS,Kedongdong,Spondias Dulcis,Pohon Muda,icon/young_tree.svg,-,10,6,13,Mineral,-,-0.0396686,101.4045925,29.97472904,0.035,-,-,-,Mardiyanto,11/06/2021 10:24,50000,25.68,-,"Chave et al, 2014",media/SRK_3_234.jpg,media/SRK_2_234.jpg,media/SRK_1_234.jpg,media/SRK_4_234.jpg
233,SRK0266GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,21,18,13,Mineral,-,-0.0395954,101.4047398,37.70828825,0.035,-,-,-,Mardiyanto,11/06/2021 10:31,50000,392.06,-,"Chave et al, 2014",media/SRK_3_235.jpg,media/SRK_2_235.jpg,media/SRK_1_235.jpg,media/SRK_4_235.jpg
234,SRK0272GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,14,10,13,Mineral,-,-0.039641,101.4045954,40.98270566,0.035,-,-,-,Mardiyanto,11/06/2021 10:27,50000,100.11,-,"Chave et al, 2014",media/SRK_3_236.jpg,media/SRK_2_236.jpg,media/SRK_1_236.jpg,media/SRK_4_236.jpg
235,SRK0279GS,Mempoyang,Rhodamnia cinerea,Pohon Muda,icon/young_tree.svg,Least Concern,12,9,13,Mineral,-,-0.0396332,101.4047363,39.87899655,0.035,-,-,-,Mardiyanto,11/06/2021 10:29,50000,155.99,-,"Chave et al, 2014",media/SRK_3_237.jpg,media/SRK_2_237.jpg,media/SRK_1_237.jpg,media/SRK_4_237.jpg
236,SRK0270GS,Balam,Palaquium sp,Pohon Muda,icon/young_tree.svg,-,26,18,13,Mineral,-,-0.0395742,101.404774,31.27760305,0.035,-,-,-,Mardiyanto,11/06/2021 10:34,50000,448.50,-,"Brown, 1997",media/SRK_3_238.jpg,media/SRK_2_238.jpg,media/SRK_1_238.jpg,media/SRK_4_238.jpg
237,SRK0278GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,32,17,13,Mineral,-,-0.0394649,101.4046756,43.1285896,0.035,-,-,-,Mardiyanto,11/06/2021 10:37,50000,843.73,-,"Chave et al, 2014",media/SRK_3_239.jpg,media/SRK_2_239.jpg,media/SRK_1_239.jpg,media/SRK_4_239.jpg
238,SRK0282GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,34,15,13,Mineral,-,-0.0395452,101.4047501,40.64272684,0.035,-,-,-,Mardiyanto,11/06/2021 10:39,50000,840.51,-,"Chave et al, 2014",media/SRK_3_240.jpg,media/SRK_2_240.jpg,media/SRK_1_240.jpg,media/SRK_4_240.jpg
239,SRK0281GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,16,12,13,Mineral,-,-0.0394695,101.4046947,32.92271045,0.035,-,-,-,Mardiyanto,11/06/2021 10:42,50000,155.22,-,"Chave et al, 2014",media/SRK_3_241.jpg,media/SRK_2_241.jpg,media/SRK_1_241.jpg,media/SRK_4_241.jpg
240,SRK0284GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,15,9,13,Mineral,-,-0.039505,101.4047055,48.11803774,0.035,-,-,-,Mardiyanto,11/06/2021 10:43,50000,103.35,-,"Chave et al, 2014",media/SRK_3_242.jpg,media/SRK_2_242.jpg,media/SRK_1_242.jpg,media/SRK_4_242.jpg
241,SRK0285GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,25,10,13,Mineral,-,-0.0395422,101.4048079,38.70528837,0.035,-,-,-,Mardiyanto,11/06/2021 10:45,50000,310.46,-,"Chave et al, 2014",media/SRK_3_243.jpg,media/SRK_2_243.jpg,media/SRK_1_243.jpg,media/SRK_4_243.jpg
242,SRK0286GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,24,13,13,Mineral,-,-0.0394853,101.4048322,38.34242096,0.035,-,-,-,Mardiyanto,11/06/2021 10:47,50000,370.35,-,"Chave et al, 2014",media/SRK_3_244.jpg,media/SRK_2_244.jpg,media/SRK_1_244.jpg,media/SRK_4_244.jpg
243,SRK0287GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,16,10,13,Mineral,-,-0.0395419,101.4048092,28.15627372,0.035,-,-,-,Mardiyanto,11/06/2021 10:52,50000,129.92,-,"Chave et al, 2014",media/SRK_3_245.jpg,media/SRK_2_245.jpg,media/SRK_1_245.jpg,media/SRK_4_245.jpg
244,SRK0288GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,11,8,13,Mineral,-,-0.0395538,101.4047454,56.49512704,0.035,-,-,-,Mardiyanto,11/06/2021 11:01,50000,77.79,-,"Chave et al, 2014",media/SRK_3_246.jpg,media/SRK_2_246.jpg,media/SRK_1_246.jpg,media/SRK_4_246.jpg
245,SRK0297GS,Semaram,Palaquium sp,Pohon Muda,icon/young_tree.svg,-,23,12,13,Mineral,-,-0.0396045,101.4048033,48.70340886,0.035,-,-,-,Mardiyanto,11/06/2021 11:03,50000,328.89,-,"Brown, 1997",media/SRK_3_247.jpg,media/SRK_2_247.jpg,media/SRK_1_247.jpg,media/SRK_4_247.jpg
246,SRK0296GS,Dara Dara,Myristica Spp,Pohon Muda,icon/young_tree.svg,Least Concern,18,14,13,Mineral,-,-0.039462,101.4048336,21.99098742,0.035,-,-,-,Mardiyanto,11/06/2021 11:06,50000,292.29,-,"Chave et al, 2014",media/SRK_3_248.jpg,media/SRK_2_248.jpg,media/SRK_1_248.jpg,media/SRK_4_248.jpg
247,SRK0295GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,16,15,13,Mineral,-,-0.039531,101.4048352,35.79497673,0.035,-,-,-,Mardiyanto,11/06/2021 11:07,50000,192.99,-,"Chave et al, 2014",media/SRK_3_249.jpg,media/SRK_2_249.jpg,media/SRK_1_249.jpg,media/SRK_4_249.jpg
248,SRK0292GS,Jangkang,Sterculia Foetida,Pohon Muda,icon/young_tree.svg,-,15,10,13,Mineral,-,-0.0394496,101.4048204,31.81589741,0.035,-,-,-,Mardiyanto,11/06/2021 11:12,50000,155.36,-,"Chave et al, 2014",media/SRK_3_250.jpg,media/SRK_2_250.jpg,media/SRK_1_250.jpg,media/SRK_4_250.jpg
249,SRK0291GS,Terap,Artocarpus Odoratissimus,Pohon Muda,icon/young_tree.svg,Near Threatened,30,15,13,Mineral,-,-0.039395,101.4047885,45.00388167,0.035,-,-,-,Mardiyanto,11/06/2021 11:14,50000,867.35,-,"Chave et al, 2014",media/SRK_3_251.jpg,media/SRK_2_251.jpg,media/SRK_1_251.jpg,media/SRK_4_251.jpg
250,SRK0299GS,Belimbing,Sarcotheca sp.,Pohon Muda,icon/young_tree.svg,-,27,17,13,Mineral,-,-0.03932,101.4049193,38.23253837,0.035,-,-,-,Mardiyanto,11/06/2021 11:20,50000,1119.61,-,"Chave et al, 2014",media/SRK_3_252.jpg,media/SRK_2_252.jpg,media/SRK_1_252.jpg,media/SRK_4_252.jpg
251,SRK0301GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,32,18,13,Mineral,-,-0.0393354,101.4050644,35.29337102,0.036,-,-,-,Mardiyanto,11/06/2021 11:22,50000,1380.07,-,"Chave et al, 2014",media/SRK_3_253.jpg,media/SRK_2_253.jpg,media/SRK_1_253.jpg,media/SRK_4_253.jpg
252,SRK0304GS,Medang,Alseodaphne sp,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,44,20,13,Mineral,-,-0.0392965,101.4050612,34.55368941,0.036,-,-,-,Mardiyanto,11/06/2021 11:25,200000,2806.54,-,"Chave et al, 2014",media/SRK_3_254.jpg,media/SRK_2_254.jpg,media/SRK_1_254.jpg,media/SRK_4_254.jpg
253,SRK0306GS,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,Least Concern,17,10,13,Mineral,-,-0.0393151,101.4050833,34.96783604,0.036,-,-,-,Mardiyanto,11/06/2021 11:27,50000,274.27,-,"Chave et al, 2014",media/SRK_3_255.jpg,media/SRK_2_255.jpg,media/SRK_1_255.jpg,media/SRK_4_255.jpg
254,SRK0307GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,25,25,13,Mineral,-,-0.0393239,101.4050939,36.50828395,0.036,-,-,-,Mardiyanto,11/06/2021 11:29,50000,1174.55,-,"Chave et al, 2014",media/SRK_3_256.jpg,media/SRK_2_256.jpg,media/SRK_1_256.jpg,media/SRK_4_256.jpg
255,SRK0308GS,Meranti,Shorea sp,Pohon Dewasa,icon/mature_tree.svg,-,42,25,13,Mineral,-,-0.0392608,101.4050435,30.85172842,0.036,-,-,-,Mardiyanto,11/06/2021 11:33,200000,3233.50,-,"Chave et al, 2014",media/SRK_3_257.jpg,media/SRK_2_257.jpg,media/SRK_1_257.jpg,media/SRK_4_257.jpg
256,SRK0310GS,Keranji,Dialium Kunstleri,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,40,15,13,Mineral,-,-0.0387132,101.4043594,56.63373472,0.035,-,-,-,Mardiyanto,11/06/2021 11:40,200000,2365.08,-,"Chave et al, 2014",media/SRK_3_258.jpg,media/SRK_2_258.jpg,media/SRK_1_258.jpg,media/SRK_4_258.jpg
257,SRK0311GS,Rengas,Gluta aptera,Pohon Dewasa,icon/mature_tree.svg,-,80,35,13,Mineral,-,-0.0396859,101.4069161,56.60610753,0.037,-,-,-,Mardiyanto,11/06/2021 13:35,200000,16949.22,-,"Chave et al, 2014",media/SRK_3_259.jpg,media/SRK_2_259.jpg,media/SRK_1_259.jpg,media/SRK_4_259.jpg
258,SRK0312GS,Trempinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,25,15,13,Mineral,-,-0.039628,101.4069387,59.06907758,0.037,-,-,-,Mardiyanto,11/06/2021 13:36,50000,1040.61,-,"Chave et al, 2014",media/SRK_3_260.jpg,media/SRK_2_260.jpg,media/SRK_1_260.jpg,media/SRK_4_260.jpg
259,SRK0313GS,Cempedak,Artocarpus heterophyllus,Pohon Muda,icon/young_tree.svg,-,31,15,13,Mineral,-,-0.0396232,101.4069325,53.83699727,0.037,-,-,-,Mardiyanto,11/06/2021 13:38,50000,924.68,-,"Chave et al, 2014",media/SRK_3_261.jpg,media/SRK_2_261.jpg,media/SRK_1_261.jpg,media/SRK_4_261.jpg
260,SRK0315GS,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,Least Concern,30,21,13,Mineral,-,-0.0396576,101.406965,58.75119468,0.037,-,-,-,Mardiyanto,11/06/2021 13:40,50000,1714.62,-,"Chave et al, 2014",media/SRK_3_262.jpg,media/SRK_2_262.jpg,media/SRK_1_262.jpg,media/SRK_4_262.jpg
261,SRK0314GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,32,20,13,Mineral,-,-0.0396929,101.4069526,58.67886504,0.037,-,-,-,Mardiyanto,11/06/2021 13:41,50000,1529.53,-,"Chave et al, 2014",media/SRK_3_263.jpg,media/SRK_2_263.jpg,media/SRK_1_263.jpg,media/SRK_4_263.jpg
262,SRK0317GS,Balam,Palaquium sp,Pohon Dewasa,icon/mature_tree.svg,-,52,25,13,Mineral,-,-0.0396597,101.406853,66.54290587,0.037,-,-,-,Mardiyanto,11/06/2021 13:45,200000,2590.42,-,"Brown, 1997",media/SRK_3_264.jpg,media/SRK_2_264.jpg,media/SRK_1_264.jpg,media/SRK_4_264.jpg
263,SRK0316GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,23,18,13,Mineral,-,-0.0396055,101.4067282,41.7071211,0.037,-,-,-,Mardiyanto,11/06/2021 13:48,50000,724.34,-,"Chave et al, 2014",media/SRK_3_265.jpg,media/SRK_2_265.jpg,media/SRK_1_265.jpg,media/SRK_4_265.jpg
264,SRK0319GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,24,17,13,Mineral,-,-0.0395701,101.4066546,31.03318068,0.037,-,-,-,Mardiyanto,11/06/2021 13:50,50000,744.38,-,"Chave et al, 2014",media/SRK_3_266.jpg,media/SRK_2_266.jpg,media/SRK_1_266.jpg,media/SRK_4_266.jpg
265,SRK0321GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,22,20,13,Mineral,-,-0.0395589,101.4066866,40.83696352,0.037,-,-,-,Mardiyanto,11/06/2021 13:51,50000,736.06,-,"Chave et al, 2014",media/SRK_3_267.jpg,media/SRK_2_267.jpg,media/SRK_1_267.jpg,media/SRK_4_267.jpg
266,SRK0322GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,20,20,13,Mineral,-,-0.0395699,101.4066767,49.62007509,0.037,-,-,-,Mardiyanto,11/06/2021 13:55,50000,611.11,-,"Chave et al, 2014",media/SRK_3_268.jpg,media/SRK_2_268.jpg,media/SRK_1_268.jpg,media/SRK_4_268.jpg
267,SRK0323GS,Medang,Alseodaphne sp,Pohon Muda,icon/young_tree.svg,Vulnerable,35,25,13,Mineral,-,-0.0395665,101.4066548,44.73541287,0.037,-,-,-,Mardiyanto,11/06/2021 13:58,50000,2232.32,-,"Chave et al, 2014",media/SRK_3_269.jpg,media/SRK_2_269.jpg,media/SRK_1_269.jpg,media/SRK_4_269.jpg
268,SRK0325GS,Teratai,Santiria laevigata,Pohon Dewasa,icon/mature_tree.svg,Least Concern,46,23,13,Mineral,-,-0.0395677,101.4066588,54.81905311,0.037,-,-,-,Mardiyanto,11/06/2021 13:59,200000,3238.42,-,"Chave et al, 2014",media/SRK_3_270.jpg,media/SRK_2_270.jpg,media/SRK_1_270.jpg,media/SRK_4_270.jpg
269,SRK0326GS,Keranji,Dialium Kunstleri,Pohon Muda,icon/young_tree.svg,Near Threatened,31,26,13,Mineral,-,-0.0395911,101.4066525,57.97219489,0.037,-,-,-,Mardiyanto,11/06/2021 14:01,50000,2459.86,-,"Chave et al, 2014",media/SRK_3_271.jpg,media/SRK_2_271.jpg,media/SRK_1_271.jpg,media/SRK_4_271.jpg
270,SRK0327GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,34,25,13,Mineral,-,-0.0396771,101.4066813,63.39352732,0.037,-,-,-,Mardiyanto,11/06/2021 14:04,50000,2140.61,-,"Chave et al, 2014",media/SRK_3_272.jpg,media/SRK_2_272.jpg,media/SRK_1_272.jpg,media/SRK_4_272.jpg
271,SRK0328GS,Cingkawang,Shorea singkawang,Pohon Muda,icon/young_tree.svg,Vulnerable,34,30,13,Mineral,-,-0.0395917,101.4066299,61.40063393,0.037,-,-,-,Mardiyanto,11/06/2021 14:06,50000,2255.96,-,"Chave et al, 2014",media/SRK_3_273.jpg,media/SRK_2_273.jpg,media/SRK_1_273.jpg,media/SRK_4_273.jpg
272,SRK0329GS,Malapari,Pongamia Pinnata,Pohon Dewasa,icon/mature_tree.svg,Least Concern,53,25,13,Mineral,-,-0.039775,101.4067832,66.7414674,0.037,-,-,-,Mardiyanto,11/06/2021 14:08,200000,4998.23,-,"Chave et al, 2014",media/SRK_3_274.jpg,media/SRK_2_274.jpg,media/SRK_1_274.jpg,media/SRK_4_274.jpg
273,SRK0330GS,Pasir Pasir,Guettarda Speciosa,Pohon Muda,icon/young_tree.svg,Least Concern,18,12,13,Mineral,-,-0.0397716,101.4067749,48.0162859,0.037,-,-,-,Mardiyanto,11/06/2021 14:11,50000,329.38,-,"Chave et al, 2014",media/SRK_3_275.jpg,media/SRK_2_275.jpg,media/SRK_1_275.jpg,media/SRK_4_275.jpg
274,SRK0331GS,Medang,Alseodaphne sp,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,70,27,13,Mineral,-,-0.0397596,101.4067457,53.75892727,0.037,-,-,-,Mardiyanto,11/06/2021 14:13,200000,9310.84,-,"Chave et al, 2014",media/SRK_3_276.jpg,media/SRK_2_276.jpg,media/SRK_1_276.jpg,media/SRK_4_276.jpg
275,SRK0332GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,25,20,13,Mineral,-,-0.0397637,101.4067238,66.16590259,0.037,-,-,-,Mardiyanto,11/06/2021 14:14,50000,944.68,-,"Chave et al, 2014",media/SRK_3_277.jpg,media/SRK_2_277.jpg,media/SRK_1_277.jpg,media/SRK_4_277.jpg
276,SRK0333GS,Batu Batu,shorea sp,Pohon Muda,icon/young_tree.svg,-,21,22,13,Mineral,-,-0.0397645,101.4067176,65.20844067,0.037,-,-,-,Mardiyanto,11/06/2021 14:17,50000,737.70,-,"Chave et al, 2014",media/SRK_3_278.jpg,media/SRK_2_278.jpg,media/SRK_1_278.jpg,media/SRK_4_278.jpg
277,SRK0334GS,Kempas,Koompassia Malaccensis,Pohon Muda,icon/young_tree.svg,Conservation dependent,32,25,13,Mineral,-,-0.0397737,101.4067108,64.16392207,0.037,-,-,-,Mardiyanto,11/06/2021 14:18,50000,2693.78,-,"Chave et al, 2014",media/SRK_3_279.jpg,media/SRK_2_279.jpg,media/SRK_1_279.jpg,media/SRK_4_279.jpg
278,SRK0335GS,Medang,Alseodaphne sp,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,66,28,13,Mineral,-,-0.0397852,101.4067032,62.13082215,0.037,-,-,-,Mardiyanto,11/06/2021 14:19,200000,8600.48,-,"Chave et al, 2014",media/SRK_3_280.jpg,media/SRK_2_280.jpg,media/SRK_1_280.jpg,media/SRK_4_280.jpg
279,SRK0337GS,Batu Batu,shorea sp,Pohon Muda,icon/young_tree.svg,-,24,20,13,Mineral,-,-0.0397902,101.4066959,61.19462259,0.037,-,-,-,Mardiyanto,11/06/2021 14:21,50000,872.33,-,"Chave et al, 2014",media/SRK_3_281.jpg,media/SRK_2_281.jpg,media/SRK_1_281.jpg,media/SRK_4_281.jpg
280,SRK0336GS,Batu Batu,shorea sp,Pohon Muda,icon/young_tree.svg,-,20,18,13,Mineral,-,-0.039799,101.4066919,59.73810018,0.037,-,-,-,Mardiyanto,11/06/2021 14:22,50000,551.39,-,"Chave et al, 2014",media/SRK_3_282.jpg,media/SRK_2_282.jpg,media/SRK_1_282.jpg,media/SRK_4_282.jpg
281,SRK0338GS,Medang,Alseodaphne sp,Pohon Muda,icon/young_tree.svg,Vulnerable,35,25,13,Mineral,-,-0.0398077,101.4066828,57.85780693,0.037,-,-,-,Mardiyanto,11/06/2021 14:24,50000,2232.32,-,"Chave et al, 2014",media/SRK_3_283.jpg,media/SRK_2_283.jpg,media/SRK_1_283.jpg,media/SRK_4_283.jpg
282,SRK0339GS,Trempinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,30,20,13,Mineral,-,-0.0398092,101.4066837,59.91406553,0.037,-,-,-,Mardiyanto,11/06/2021 14:26,50000,1966.93,-,"Chave et al, 2014",media/SRK_3_284.jpg,media/SRK_2_284.jpg,media/SRK_1_284.jpg,media/SRK_4_284.jpg
283,SRK0340GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,27,25,13,Mineral,-,-0.0397571,101.4067488,55.46523384,0.037,-,-,-,Mardiyanto,11/06/2021 14:27,50000,1364.94,-,"Chave et al, 2014",media/SRK_3_285.jpg,media/SRK_2_285.jpg,media/SRK_1_285.jpg,media/SRK_4_285.jpg
284,SRK0344GS,Batu Batu,shorea sp,Pohon Muda,icon/young_tree.svg,-,32,21,13,Mineral,-,-0.0398099,101.4067377,62.73691475,0.037,-,-,-,Mardiyanto,11/06/2021 14:29,50000,1604.13,-,"Chave et al, 2014",media/SRK_3_286.jpg,media/SRK_2_286.jpg,media/SRK_1_286.jpg,media/SRK_4_286.jpg
